apple	pod	2.043478261
motorcycle	tank	2.043478261
memory	operation	2.043478261
find	implementation	2.045454545
sail	sheet	2.083333333
step	travel	2.086956522
driver	supporter	2.090909091
chuck	jaw	2.090909091
bait	instrument	2.090909091
rubber	stuff	2.1
blanket	sleeve	2.111111111
case	grip	2.12
call	statement	2.125
female	slave	2.125
plane	sheet	2.130434783
chandler	retailer	2.130434783
lien	share	2.136363636
drop	serving	2.136363636
equipment	seat	2.136363636
bed	layer	2.136363636
bedroom	cell	2.136363636
office	outlet	2.142857143
ball	poker	2.165217391
note	obligation	2.166666667
establishment	religion	2.173913043
dashboard	protection	2.173913043
direction	government	2.173913043
mode	scale	2.173913043
intensity	quiet	2.181818182
crush	push	2.181818182
racer	taxi	2.19047619
knowledge	revolution	2.2
piazza	square	2.2
desert	tract	2.2
development	exploitation	2.2
bedroom	construction	2.208333333
bin	cup	2.217391304
crow	jay	2.217391304
notebook	product	2.217391304
simulation	theory	2.227272727
cylinder	pen	2.227272727
arm	arrow	2.230769231
mortal	mother	2.25
beach	ridge	2.260869565
line	occupation	2.260869565
meal	mixture	2.272727273
counter	furniture	2.3
behavior	purpose	2.304347826
coat	roof	2.304347826
plane	tool	2.304347826
brand	surname	2.318181818
capital	seat	2.32
belief	purpose	2.333333333
mouth	trap	2.333333333
software	writing	2.347826087
cave	formation	2.347826087
attraction	quality	2.347826087
motion	snowboarding	2.363636364
genre	prose	2.363636364
intervention	treatment	2.363636364
charge	damage	2.375
draw	finish	2.375
butter	stick	2.375
ticket	writing	2.375
average	time	2.380952381
arrangement	room	2.380952381
fabric	sail	2.380952381
card	plastic	2.391304348
flour	garlic	2.4
connection	keyboard	2.4
papers	security	2.4
color	quality	2.407407407
communication	tune	2.409090909
pumpkin	vine	2.409090909
buffer	cache	2.409090909
fuel	nutrition	2.428571429
category	flavor	2.428571429
aircraft	yacht	2.434782609
height	infinite	2.434782609
layer	snow	2.434782609
cover	feather	2.44
answer	plea	2.44
soup	sweet	2.454545455
layer	region	2.458333333
hack	machine	2.458333333
fiction	romance	2.476190476
base	stock	2.476190476
format	packaging	2.47826087
occurrence	tsunami	2.47826087
brush	implement	2.47826087
adult	dentist	2.47826087
debt	possession	2.481481481
implement	stick	2.5
addition	segment	2.5
forecast	message	2.5
process	rule	2.5
meat	solid	2.5
burning	punishment	2.52
dividend	net	2.52
appearance	shadow	2.52173913
dressing	patch	2.523809524
domain	land	2.523809524
bakery	work	2.541666667
interest	lien	2.541666667
business	railway	2.541666667
kitchen	toilet	2.54545454
ray	shark	2.545454545
farmer	individual	2.545454545
area	patio	2.545454545
oxygen	substance	2.565217391
belief	magic	2.565217391
anatomy	creation	2.565217391
measure	money	2.565217391
institution	prison	2.565217391
hood	shelter	2.571428571
attribute	condition	2.576923077
device	drum	2.583333333
brother	member	2.583333333
skull	tooth	2.590909091
cast	fishing	2.6
balance	gauge	2.6
case	tin	2.6
amusement	athletics	2.6
coffee	meeting	2.602941176
determination	discovery	2.608695652
minute	quantity	2.608695652
joke	message	2.636363636
digit	toe	2.64
shelter	wind	2.641791045
cover	hair	2.65
dog	fauna	2.666666667
cartoon	wit	2.666666667
feedback	flow	2.666666667
drill	implement	2.666666667
course	starter	2.666666667
creation	stitch	2.68
magnolia	maple	2.68
fight	separation	2.681818182
activity	music	2.681818182
degree	quantity	2.681818182
forest	ground	2.681818182
bathroom	chamber	2.681818182
play	turn	2.681818182
horn	tail	2.692307692
museum	store	2.695652174
bit	tool	2.708333333
happening	surprise	2.708333333
drama	genre	2.714285714
animal	worm	2.72
golf	hockey	2.727272727
call	meeting	2.727272727
comparison	scrutiny	2.727272727
floor	porch	2.739130435
commerce	transport	2.739130435
community	territory	2.739130435
operative	spy	2.739130435
find	occurrence	2.739130435
flower	pink	2.739130435
acrylic	cloth	2.739130435
determination	selection	2.75
cord	yarn	2.761904762
construction	window	2.761904762
drink	slice	2.772727273
collection	packet	2.772727273
arm	missile	2.772727273
basketball	hockey	2.782608696
adult	doctor	2.782608696
discharge	spark	2.782608696
smash	success	2.791666667
friend	individual	2.791666667
aspen	maple	2.791666667
continent	ground	2.791666667
cost	reward	2.80952381
flute	wind	2.826086957
chair	rocker	2.826086957
roll	toast	2.826086957
campaign	operation	2.826086957
line	plane	2.833333333
basketball	squash	2.833333333
approval	encouragement	2.863636364
highway	trail	2.863636364
instrumentation	rod	2.863636364
bite	breakfast	2.869565217
aircraft	balloon	2.869565217
impulse	motive	2.869565217
dressing	sauce	2.869565217
representative	voice	2.875
horse	mount	2.875
chin	feature	2.875
glass	tub	2.88
plot	strategy	2.9
cut	meat	2.904761905
decision	option	2.909090909
washer	worker	2.909090909
brace	stand	2.913043478
hood	protection	2.913043478
break	dash	2.916666667
agency	army	2.916666667
bulb	onion	2.92
brochure	reference	2.95
loss	possession	2.954545455
mark	print	2.954545455
band	circle	2.954545455
meter	radar	2.954545455
draw	tie	2.958333333
lineup	roll	2.958333333
point	site	2.96
beam	column	2.961538462
credit	sum	3
bakery	workplace	3
position	view	3
soup	spaghetti	3
life	story	3
kiss	sweet	3
element	mixture	3
front	surface	3
berry	citrus	3
billboard	structure	3
field	science	3
change	decrease	3
cement	glue	3
crack	hole	3.04
deal	hand	3.041666667
hamburger	nutrition	3.041666667
collapse	shock	3.043478261
justice	official	3.043478261
argument	evidence	3.045454545
compound	salt	3.045454545
side	slope	3.08
pinnacle	tower	3.083333333
garlic	meal	3.083333333
cost	postage	3.086956522
postage	rate	3.086956522
extract	selection	3.086956522
bail	bond	3.086956522
environment	land	3.090909091
fox	wolf	3.090909091
recreation	skiing	3.090909091
executive	minister	3.095238095
driver	worker	3.1
editor	worker	3.125
copy	work	3.125
hearing	proceedings	3.130434783
license	security	3.130434783
direction	traveling	3.136363636
opinion	sentiment	3.136363636
certificate	study	3.136363636
motion	step	3.142857143
direction	protocol	3.142857143
building	cafe	3.142857143
noise	trouble	3.15
barrel	gallon	3.153846154
power	skill	3.16
event	phenomenon	3.173913043
board	commission	3.173913043
boot	kick	3.173913043
creativity	vision	3.181818182
papers	ticket	3.181818182
heart	ticker	3.181818182
patch	spot	3.181818182
agency	police	3.19047619
channel	sound	3.2
executive	organization	3.2
score	success	3.208333333
share	stake	3.208333333
boat	vessel	3.208333333
football	rugby	3.208333333
gulf	ocean	3.227272727
gem	quartz	3.227272727
phantom	shadow	3.227272727
baseball	softball	3.230769231
mount	volcano	3.238095238
architecture	engineering	3.25
copy	image	3.25
slash	stroke	3.25
cover	sleeve	3.260869565
rugby	soccer	3.260869565
body	trunk	3.260869565
hand	script	3.260869565
matter	text	3.269230769
blue	red	3.272727273
army	legion	3.285714286
lamb	young	3.285714286
growth	process	3.291666667
straight	stretch	3.291666667
mark	slash	3.304347826
descent	fall	3.304347826
mouth	opening	3.304347826
element	iron	3.318181818
flavor	variety	3.318181818
employee	server	3.318181818
park	stadium	3.333333333
floor	level	3.333333333
appliance	dryer	3.333333333
circle	oval	3.347826087
manager	trainer	3.347826087
flora	violet	3.347826087
location	property	3.347826087
arc	rainbow	3.347826087
bottom	sole	3.347826087
jumper	sweater	3.347826087
couch	lounge	3.347826087
covering	skin	3.35
prayer	request	3.36
assembly	crowd	3.363636364
knight	prince	3.375
dash	sprint	3.375
funds	interest	3.375
inventory	listing	3.380952381
icon	representation	3.380952381
steel	weapon	3.380952381
booklet	reference	3.380952381
community	province	3.391304348
dirt	sand	3.391304348
communication	statement	3.391304348
equipment	recorder	3.391304348
red	wine	3.4
package	software	3.4
operation	processing	3.409090909
glove	wear	3.416666667
publication	textbook	3.428571429
framework	grill	3.428571429
alien	stranger	3.428571429
mate	relation	3.434782609
change	move	3.434782609
map	representation	3.434782609
century	decade	3.434782609
curve	rainbow	3.44
dialogue	play	3.44
activity	skiing	3.45
athletics	swimming	3.45
microwave	radiation	3.454545455
person	technician	3.458333333
bird	creature	3.458333333
debt	deficit	3.458333333
alarm	horn	3.458333333
athlete	participant	3.458333333
craft	trade	3.458333333
apple	orange	3.47826087
assets	credit	3.47826087
feeling	hope	3.48
alphabet	script	3.5
health	welfare	3.5
code	software	3.52
ceiling	overhead	3.52
tank	tub	3.52173913
drug	liquor	3.523809524
company	distributor	3.523809524
judgment	sense	3.541666667
decrease	increase	3.541666667
artillery	gun	3.541666667
ocean	pond	3.545454545
cake	pie	3.545454545
highway	street	3.545454545
endorsement	signature	3.545454545
garden	plantation	3.55
lion	tiger	3.565217391
outlet	shop	3.565217391
link	union	3.583333333
energy	microwave	3.583333333
chemical	salt	3.590909091
crew	unit	3.590909091
delivery	distribution	3.590909091
fiction	literature	3.590909091
express	mail	3.619047619
gathering	parade	3.625
brick	cement	3.625
fabric	lace	3.625
deep	ocean	3.636363636
garment	tie	3.636363636
bite	taste	3.636363636
ink	liquid	3.64
drum	piano	3.652173913
explanation	theory	3.652173913
language	tongue	3.652173913
governor	mayor	3.666666667
passage	quotation	3.666666667
root	stem	3.666666667
conditions	weather	3.666666667
case	luggage	3.68
evidence	record	3.681818182
cap	covering	3.681818182
account	statement	3.681818182
digit	unit	3.681818182
garment	sweater	3.7
protection	roof	3.708333333
payment	spending	3.708333333
carriage	coach	3.708333333
control	driving	3.714285714
anniversary	birthday	3.727272727
burn	hurt	3.730769231
account	invoice	3.75
finger	toe	3.76
literature	poem	3.76
hole	opening	3.76
current	flow	3.761904762
century	period	3.769230769
flight	trip	3.772727273
element	nickel	3.782608696
age	childhood	3.782608696
court	tribunal	3.791666667
access	gateway	3.791666667
commitment	guarantee	3.791666667
coloring	yellow	3.791666667
field	yard	3.8
instruction	lesson	3.8
radio	receiver	3.807692308
fruit	seed	3.818181818
dinner	party	3.826086957
document	report	3.826086957
athletics	racing	3.826086957
help	supporter	3.833333333
eagle	hawk	3.833333333
maple	tree	3.833333333
company	establishment	3.833333333
letter	text	3.84
cloth	satin	3.857142857
song	vocal	3.857142857
comfort	relief	3.857142857
agency	office	3.857142857
gauge	meter	3.863636364
chick	hen	3.863636364
chair	furniture	3.869565217
club	society	3.869565217
gas	neon	3.869565217
brochure	publication	3.875
man	soldier	3.875
report	study	3.875
creek	stream	3.88
wife	woman	3.884615385
bond	security	3.904761905
book	encyclopedia	3.904761905
collision	smash	3.904761905
chief	guru	3.904761905
form	type	3.909090909
motive	reason	3.909090909
ear	organ	3.909090909
food	sausage	3.913043478
latex	rubber	3.913043478
foundation	support	3.913043478
ease	rest	3.916666667
cube	dice	3.925925926
check	draft	3.952380952
musician	performer	3.952380952
needle	sharp	3.954545455
alloy	metal	3.954545455
metal	zinc	3.956521739
bin	box	3.956521739
rain	storm	3.958333333
flat	housing	3.96
flash	lightning	3.96
diving	swim	3.96
budget	fund	4
level	stage	4
captain	officer	4
meal	rice	4
hose	pipe	4
agent	spy	4
cheese	food	4
join	union	4
dirt	soil	4
freeze	frost	4
assets	income	4.038461538
daughter	girl	4.04
workplace	workshop	4.04
corridor	hall	4.041666667
amusement	play	4.041666667
branch	department	4.043478261
load	weight	4.043478261
cousin	relation	4.043478261
bee	insect	4.043478261
dividend	profit	4.045454545
speech	word	4.045454545
season	summer	4.045454545
grip	handle	4.047619048
bar	rod	4.047619048
basin	vessel	4.076923077
database	list	4.08
boat	ferry	4.083333333
crop	plant	4.083333333
activity	event	4.083333333
communication	message	4.083333333
storm	weather	4.083333333
objective	target	4.086956522
charge	tax	4.086956522
format	style	4.086956522
protocol	rule	4.090909091
gear	mechanism	4.090909091
condition	status	4.090909091
gas	hydrogen	4.090909091
color	purple	4.090909091
assets	capital	4.090909091
eye	organ	4.125
governor	politician	4.125
lake	stream	4.130434783
lesson	teaching	4.136363636
amount	number	4.136363636
ball	sphere	4.142857143
engineering	technology	4.16
beginner	novice	4.166666667
climb	mount	4.166666667
game	tennis	4.166666667
count	number	4.166666667
desk	table	4.172413793
step	walk	4.173913043
brain	head	4.173913043
beef	cattle	4.173913043
furniture	table	4.181818182
painting	picture	4.186046512
aroma	smell	4.19047619
license	permission	4.19047619
point	spot	4.2
citrus	orange	4.208333333
chicken	poultry	4.217391304
second	time	4.217391304
rub	wipe	4.227272727
ankle	joint	4.227272727
desire	feeling	4.227272727
faith	religion	4.227272727
apparel	dress	4.227272727
appliance	refrigerator	4.227272727
guarantee	warranty	4.230769231
place	position	4.230769231
leader	politician	4.238095238
shelter	tent	4.25
heat	temperature	4.25
cooking	cuisine	4.25
bishop	priest	4.269230769
bone	skull	4.272727273
polyester	textile	4.285714286
bread	bun	4.304347826
graphic	image	4.318181818
area	region	4.318181818
origin	root	4.333333333
church	temple	4.347826087
season	winter	4.347826087
debt	loan	4.347826087
association	organization	4.362318841
aim	purpose	4.363636364
novel	story	4.363636364
beat	rhythm	4.363636364
cart	wagon	4.375
flora	plant	4.384615385
grip	hold	4.391304348
examination	quiz	4.391304348
clock	timer	4.416666667
bench	seat	4.428571429
gender	sex	4.434782609
cutter	knife	4.458333333
rock	stone	4.476190476
cab	taxi	4.476190476
agreement	contract	4.476190476
burning	flame	4.48
fuel	gasoline	4.48
impulse	urge	4.5
cousin	relative	4.5
ease	relaxation	4.5
daisy	flower	4.5
melody	music	4.5
candy	sweet	4.510638298
garbage	rubbish	4.520833333
boy	male	4.52173913
conclusion	result	4.523809524
pupil	student	4.523809524
instruction	teaching	4.523809524
bend	curve	4.541666667
brandy	liquor	4.541666667
fault	mistake	4.541666667
line	queue	4.541666667
dad	parent	4.545454545
coin	currency	4.571428571
oak	tree	4.576923077
battle	fight	4.583333333
bill	invoice	4.588235294
chance	opportunity	4.590909091
goal	objective	4.590909091
choice	option	4.590909091
coach	trainer	4.6
adhesive	glue	4.608695652
problem	trouble	4.608695652
holiday	vacation	4.619047619
chance	probability	4.619047619
help	support	4.619047619
beef	meat	4.619047619
male	man	4.619047619
department	division	4.625
bulletin	news	4.666666667
aroma	fragrance	4.681818182
attorney	lawyer	4.681818182
elevator	lift	4.72
query	question	4.739130435
disease	illness	4.739130435
jail	prison	4.739130435
devil	satan	4.782608696
journey	travel	4.8
sight	vision	4.818181818
ass	donkey	4.85
child	kid	4.857142857
quiet	silence	4.909090909
film	movie	4.912280702
female	woman	4.96
